"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Exportaciones Agrícolas Ampliarán Horizontes Americanos","Pronto, productos tales como higos y granadas frescos encontrarán nuevos mercados en Estados Unidos, ampliando perspectivas comerciales y beneficiando notablemente a agricultores locales con nuevas oportunidades de negocio.","correo",2016-03-12,"Exportaciones Agrícolas Ampliarán Horizontes Americanos. Pronto, productos tales como higos y granadas frescos encontrarán nuevos mercados en Estados Unidos, ampliando perspectivas comerciales y beneficiando notablemente a agricultores locales con nuevas oportunidades de negocio.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0691,"3","crecimiento economico, expectativas economicas, producto bruto interno, optimistas, optimismo",0.1568,"36","exportaciones peruanas, exportaciones agricolas, exportaciones agrarias, ano exportaciones, exportaciones",0.0993
"Previsiones deportivas influyen decisiones técnicas","Convocatorias selectivas ajustadas según evaluaciones tácticas y condiciones físicas determinan formaciones competitivas potenciales en eventos cruciales próximos.","correo",2015-11-03,"Previsiones deportivas influyen decisiones técnicas. Convocatorias selectivas ajustadas según evaluaciones tácticas y condiciones físicas determinan formaciones competitivas potenciales en eventos cruciales próximos.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.255,"0","copa america, campeonato, plantel, jugar, club",0.1124,"0","seleccion peruana, ricardo gareca, copa america, paolo guerrero, argentina",0.0914
"Primarias Complicadas en EE.UU.","Bernie Sanders obtuvo una significativa ventaja sobre Hillary Clinton en las primarias de Nuevo Hampshire, complicando aún más el panorama competitivo entre ambos contendientes democráticos. Por otro lado, Donald Trump consigue consolidar su posición en el Partido Republicano después de perder en Iowa.","correo",2016-02-11,"Primarias Complicadas en EE.UU.. Bernie Sanders obtuvo una significativa ventaja sobre Hillary Clinton en las primarias de Nuevo Hampshire, complicando aún más el panorama competitivo entre ambos contendientes democráticos. Por otro lado, Donald Trump consigue consolidar su posición en el Partido Republicano después de perder en Iowa.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.3432
"Control del tabaco mediante regulaciones efectivas","Medidas restrictivas relacionadas con la comercialización y producción de cigarrillos están mostrando éxito en países como Panam, logrando tasas récord de reducción en el consumo juvenil de tabaco gracias a estrategias integrales basadas en normativas internacionales.","correo",2016-04-13,"Control del tabaco mediante regulaciones efectivas. Medidas restrictivas relacionadas con la comercialización y producción de cigarrillos están mostrando éxito en países como Panam, logrando tasas récord de reducción en el consumo juvenil de tabaco gracias a estrategias integrales basadas en normativas internacionales.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1221,"101","tabaquismo, habito fumar, nicotina, consumo tabaco, consumo drogas",0.0861,"-1","Unknown",0.0147
"Nuevo modelo SUV de Suzuki ofrece tecnología innovadora","Presentación del nuevo vehículo compacto crossover de Suzuki destaca características modernas como botón de techo panorámico Bluetooth incorporado en el volante, disponible exclusivamente en locales seleccionados hasta fines de agosto. Ofrece capacidad considerable para transporte familiar combinada con eficiente manejo urbano.","correo",2015-08-06,"Nuevo modelo SUV de Suzuki ofrece tecnología innovadora. Presentación del nuevo vehículo compacto crossover de Suzuki destaca características modernas como botón de techo panorámico Bluetooth incorporado en el volante, disponible exclusivamente en locales seleccionados hasta fines de agosto. Ofrece capacidad considerable para transporte familiar combinada con eficiente manejo urbano.","111","suv, promocion, mas beneficios, beneficios, sedan",1,"29","agotar stock, premium, concesionarios, www, vehiculos",1,"100","toyota peru, bono descuento, bonos descuento, precios incluyen, concesionarios",0.2732
"Planificación estratégica mejora servicio de saneamiento","Implementación de modelos de gestión pública-privada pretende optimizar rentabilidad y expandir capacidad de empresas prestadoras de servicios sanitarios.","correo",2015-01-14,"Planificación estratégica mejora servicio de saneamiento. Implementación de modelos de gestión pública-privada pretende optimizar rentabilidad y expandir capacidad de empresas prestadoras de servicios sanitarios.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.2943,"-1","Unknown",0.0137,"-1","Unknown",0.0088
"Hillary Clinton emerge como candidata principal","Expectativas altas rodean carrera política de figura prominente estadounidense, posicionándola favorablemente en contiendas venideras por influencia global y reformas domésticas sustanciales.","correo",2016-06-11,"Hillary Clinton emerge como candidata principal. Expectativas altas rodean carrera política de figura prominente estadounidense, posicionándola favorablemente en contiendas venideras por influencia global y reformas domésticas sustanciales.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",0.4454,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0264,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",1
"Limitaciones financieras afectan atención infantil","Deficit económico impacta capacidad de cuidado en albergues gestionados por INABIF. Amenaza continua de cortes adicionales comprometen recursos disponibles.","correo",2016-09-23,"Limitaciones financieras afectan atención infantil. Deficit económico impacta capacidad de cuidado en albergues gestionados por INABIF. Amenaza continua de cortes adicionales comprometen recursos disponibles.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0493,"-1","Unknown",0.0368,"-1","Unknown",0.0543
"Osinerghmin Lanza Nueva Herramienta","Utilizando un análisis regulatorio avanzado, Osinergmin mejora la regulación en sectores clave. Este método permite anticipar resultados económicos positivos derivados de políticas públicas innovadoras.","correo",2016-09-30,"Osinerghmin Lanza Nueva Herramienta. Utilizando un análisis regulatorio avanzado, Osinergmin mejora la regulación en sectores clave. Este método permite anticipar resultados económicos positivos derivados de políticas públicas innovadoras.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1803,"-1","Unknown",0.0334,"-1","Unknown",0.0232
"Elektra Tu Familia Vive Mejor","Publicación comercial ofreciendo beneficios especiales durante Navidad, enfocado en incentivos financieros para clientes.","correo",2016-10-05,"Elektra Tu Familia Vive Mejor. Publicación comercial ofreciendo beneficios especiales durante Navidad, enfocado en incentivos financieros para clientes.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0176,"-1","Unknown",0.0215,"-1","Unknown",0.0495
"Avances científicos: Computación cognitiva aplicada a la medicina","Watson Health de IBM introduce herramientas basadas en big data para optimizar tratamientos médicos. Capaces de analizar extensas bases de información clínica rápidamente, complementan habilidades profesionales médicas, favoreciendo diagnósticos precoces y personalizados. Casos exitosos ilustran beneficios tangibles en gestión sanitaria.","correo",2016-10-05,"Avances científicos: Computación cognitiva aplicada a la medicina. Watson Health de IBM introduce herramientas basadas en big data para optimizar tratamientos médicos. Capaces de analizar extensas bases de información clínica rápidamente, complementan habilidades profesionales médicas, favoreciendo diagnósticos precoces y personalizados. Casos exitosos ilustran beneficios tangibles en gestión sanitaria.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0754,"-1","Unknown",0.0064,"-1","Unknown",0.0335
"Robert De Niro critica duramente a candidato presidencial","Mediante un vídeo público, expresa su repudio hacia Donald Trump usando términos severos. Subraya falta de responsabilidad y ética profesional, llamando a votar conscientemente por el futuro global.","correo",2016-10-09,"Robert De Niro critica duramente a candidato presidencial. Mediante un vídeo público, expresa su repudio hacia Donald Trump usando términos severos. Subraya falta de responsabilidad y ética profesional, llamando a votar conscientemente por el futuro global.","-1","Unknown",0.1728,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0326
"Hillary Clinton aumenta ventajas sobre Donald Trump","Después de un controversial vídeo público, Clinton amplió su margen respecto a Trump según sondajes post-debate televisado.","correo",2016-10-11,"Hillary Clinton aumenta ventajas sobre Donald Trump. Después de un controversial vídeo público, Clinton amplió su margen respecto a Trump según sondajes post-debate televisado.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",1
"Partido republicano abandona a Trump","Paul Ryan, líder del Partido Republicano, declara que considera improbable revertir la tendencia electoral favorable a Clinton antes de las elecciones.","correo",2016-10-11,"Partido republicano abandona a Trump. Paul Ryan, líder del Partido Republicano, declara que considera improbable revertir la tendencia electoral favorable a Clinton antes de las elecciones.","-1","Unknown",0.0709,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0525,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0975
"Demócratas contra Trump","Por otro lado, el presidente de EE.UU., Barack Obama, continúo ayer, por segundo día consecutivo, la campaña democrática en el controvertido estado de Ohio. All advirtió de que «la democracia en sí misma» está en juego en las elecciones del próximo 8 de noviembre.   Obama dijo que existe el riesgo de «tirar por la ventana el progreso de los últimos ocho años si Donald Trump gana las elecciones de noviembre. El presidente subrayó que cada Voto »cuenta« y alertó contra la estrategia que, a su juicio, está impulsando Trump de crear un clima político «tóxico para persuadir a los ciudadanos de acudir a las urnas. ","correo",2016-10-15,"Demócratas contra Trump. Por otro lado, el presidente de EE.UU., Barack Obama, continúo ayer, por segundo día consecutivo, la campaña democrática en el controvertido estado de Ohio. All advirtió de que «la democracia en sí misma» está en juego en las elecciones del próximo 8 de noviembre.   Obama dijo que existe el riesgo de «tirar por la ventana el progreso de los últimos ocho años si Donald Trump gana las elecciones de noviembre. El presidente subrayó que cada Voto »cuenta« y alertó contra la estrategia que, a su juicio, está impulsando Trump de crear un clima político «tóxico para persuadir a los ciudadanos de acudir a las urnas.","-1","Unknown",0.1527,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0516,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.1047
"Avances médicos oftálmicos","Introducción de soluciones farmacológicas sin conservantes mejora tratamiento de patologías oculares prolongadas, minimizando impactos negativos en tejidos delicados.","correo",2016-10-16,"Avances médicos oftálmicos. Introducción de soluciones farmacológicas sin conservantes mejora tratamiento de patologías oculares prolongadas, minimizando impactos negativos en tejidos delicados.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.027,"112","rejuvenecimiento facial laser, rejuvenecimiento facial, verrugas cicatrices, capilar, dermatologia cirugia plastica",0.041,"-1","Unknown",0.0179
"Hillary Clinton mantiene amplia ventaja sobre Trump","Una encuesta conjunta de CNN y NBC muestra que la candidata democrática Hillary Clinton sigue manteniendo una clara ventaja de once puntos sobre el rival republicano Donald Trump, respaldada principalmente por el electorado femenino.","correo",2016-10-17,"Hillary Clinton mantiene amplia ventaja sobre Trump. Una encuesta conjunta de CNN y NBC muestra que la candidata democrática Hillary Clinton sigue manteniendo una clara ventaja de once puntos sobre el rival republicano Donald Trump, respaldada principalmente por el electorado femenino.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",0.3497,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",1
"Renault ofrece experiencia única","La marca francesa Renault ofrecerá experiencias únicas con el Renault Twizzy, el automóvil completamente eléctrico, cómodo y seguro, presentado por primera vez en el Perú.","correo",2016-10-23,"Renault ofrece experiencia única. La marca francesa Renault ofrecerá experiencias únicas con el Renault Twizzy, el automóvil completamente eléctrico, cómodo y seguro, presentado por primera vez en el Perú.","111","suv, promocion, mas beneficios, beneficios, sedan",0.0538,"29","agotar stock, premium, concesionarios, www, vehiculos",1,"-1","Unknown",0.0331
"EE.UU. Trump asegura que l va ganando en las encuestas","El candidato republicano a la Presidencia de Estados  e p e ta ta rs ra e on s s en d ubican debajo de Hillary Clinton por ms de 10  puntos a menos de dos semanas de las elecciones. La verdad es que estamos ganando, dijo el magnate en Boynton Beach y aseguró que las encuestas falsas traten de desalentar a los votantes estadounidenses. Trump señal en Twitter que los demócratas crean estas encuestas para ahogar sus esfuerzos. A pesar de hacer estas acusaciones, el millonario no respaldó sus afirmaciones con pruebas. Los comicios estadounidenses se celebraran el 8 de noviembre.","correo",2016-10-25,"EE.UU. Trump asegura que l va ganando en las encuestas. El candidato republicano a la Presidencia de Estados  e p e ta ta rs ra e on s s en d ubican debajo de Hillary Clinton por ms de 10  puntos a menos de dos semanas de las elecciones. La verdad es que estamos ganando, dijo el magnate en Boynton Beach y aseguró que las encuestas falsas traten de desalentar a los votantes estadounidenses. Trump señal en Twitter que los demócratas crean estas encuestas para ahogar sus esfuerzos. A pesar de hacer estas acusaciones, el millonario no respaldó sus afirmaciones con pruebas. Los comicios estadounidenses se celebraran el 8 de noviembre.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0279,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.2126
"Donald Trump avanza en preferencias electorales","Encuestas muestran ventajas temporales de Donald Trump sobre Hillary Clinton, marcando un notable incremento en popularidad electoral.","correo",2016-11-02,"Donald Trump avanza en preferencias electorales. Encuestas muestran ventajas temporales de Donald Trump sobre Hillary Clinton, marcando un notable incremento en popularidad electoral.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",0.5134,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0433
"Trump debe frenar su ascenso electoral","Claro está que Clinton se está durmiendo en sus laureles y eso en una campaña estadounidense, es fatal. Queden aún cinco días para la crucial elección que determinará quién será el próximo ocupante de la Casa Blanca durante los próximos cuatro años, y nada parece definido. El principal dilema para Clinton será cómo contener el aumento de popularidad de Trump o, dicho de manera diferente, cómo salir del empate técnico en el cual se encuentra actualmente.","correo",2016-11-03,"Trump debe frenar su ascenso electoral. Claro está que Clinton se está durmiendo en sus laureles y eso en una campaña estadounidense, es fatal. Queden aún cinco días para la crucial elección que determinará quién será el próximo ocupante de la Casa Blanca durante los próximos cuatro años, y nada parece definido. El principal dilema para Clinton será cómo contener el aumento de popularidad de Trump o, dicho de manera diferente, cómo salir del empate técnico en el cual se encuentra actualmente.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",0.295,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0555,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.078
"Reformas corporativas anticipan fusiones","Notificaciones emitidas revelan planes estratégicos de consolidación entre entidades mercantiles, especificando fechas efectivas y consecuentes extinción de compañías involucradas conforme legislación societaria.","correo",2016-11-05,"Reformas corporativas anticipan fusiones. Notificaciones emitidas revelan planes estratégicos de consolidación entre entidades mercantiles, especificando fechas efectivas y consecuentes extinción de compañías involucradas conforme legislación societaria.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.3599,"-1","Unknown",0.0403,"189","escision empresarial, sociedad absorbida, ley general sociedades, escision corporativa, sociedad absorbente",0.3416
"W Hampshite, un estado de tendencia democrática, se ha pasado de un ligero apoyo a Clinton a un empate técnico entre ambos candidatos.","Pero, no todo son malas noticias para la candidata demócrata. Hillary Clinton gana en el voto anticipado en una docena de estados a su rival.","correo",2016-11-05,"W Hampshite, un estado de tendencia democrática, se ha pasado de un ligero apoyo a Clinton a un empate técnico entre ambos candidatos.. Pero, no todo son malas noticias para la candidata demócrata. Hillary Clinton gana en el voto anticipado en una docena de estados a su rival.","-1","Unknown",0.0697,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"-1","Unknown",0.0402
"Julian Assange advierte que Donald Trump enfrentará obstáculos significativos debido al establecimiento político.","Trump no le dejarán ganar. Por qué lo digo? Porque tiene a todo el poder establecido en su contra, dijo Assange en una entrevista difundida por el canal de televisión ruso RT. Los bancos, los servicios de inteligencia, las compañías de armamento, el capital exterior, etcétera están todos unidos detrás de Hillary Clinton.","correo",2016-11-05,"Julian Assange advierte que Donald Trump enfrentará obstáculos significativos debido al establecimiento político.. Trump no le dejarán ganar. Por qué lo digo? Porque tiene a todo el poder establecido en su contra, dijo Assange en una entrevista difundida por el canal de televisión ruso RT. Los bancos, los servicios de inteligencia, las compañías de armamento, el capital exterior, etcétera están todos unidos detrás de Hillary Clinton.","204","estadounidense donald trump, donald trump critica, presidente donald trump, trump critica, donald trump",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0448,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0962
"Barack Obama critica duramente a Donald Trump respecto a los valores estadounidenses.","No podemos tener un presidente que todos los días parezca violar los valores éticos, esos mismos valores que enseñamos a nuestros hijos, señala Obama refiriéndose a Trump.","correo",2016-11-05,"Barack Obama critica duramente a Donald Trump respecto a los valores estadounidenses.. No podemos tener un presidente que todos los días parezca violar los valores éticos, esos mismos valores que enseñamos a nuestros hijos, señala Obama refiriéndose a Trump.","-1","Unknown",0.217,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0336
"PROGRAMA LEASING EVALÚA SU EFECTIVIDAD","Programa gubernamental evalúa impacto real en acceso a propiedad residencial. Críticas señalan bajo rendimiento comparado con expectativas originales. Alternativas están siendo analizadas para mejorar oferta habitacional accesible.","correo",2016-11-08,"PROGRAMA LEASING EVALÚA SU EFECTIVIDAD. Programa gubernamental evalúa impacto real en acceso a propiedad residencial. Críticas señalan bajo rendimiento comparado con expectativas originales. Alternativas están siendo analizadas para mejorar oferta habitacional accesible.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1026,"-1","Unknown",0.0679,"127","ministro vivienda, ministerio vivienda construccion, ministerio vivienda, credito mivivienda, fondo mivivienda",0.1009
"Incertidumbre en el país más poderoso de la Tierra hoy será despejada","La incertidumbre en el país ms poderoso de la Tierra hoy sera  despajada y su inminente presidente marcar, nos guste o no, la futura ageda  del planet.","correo",2016-11-08,"Incertidumbre en el país más poderoso de la Tierra hoy será despejada. La incertidumbre en el país ms poderoso de la Tierra hoy sera  despajada y su inminente presidente marcar, nos guste o no, la futura ageda  del planet.","-1","Unknown",1e-04,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0374,"-1","Unknown",0.0067
"INTERIORISTA ROBERTSON ANALIZA EL PHÉNOMÈNE DONALD TRUMP","Michos no sólo creyeron que Donald Trump iba a ganar la presidencia de los Estados Unidos, también piensan que el fenómeno de la esperada victoria de él era inevitable. Una enorme mayoría apoya a Trump contra pronósticos de las encuestas.","correo",2016-11-10,"INTERIORISTA ROBERTSON ANALIZA EL PHÉNOMÈNE DONALD TRUMP. Michos no sólo creyeron que Donald Trump iba a ganar la presidencia de los Estados Unidos, también piensan que el fenómeno de la esperada victoria de él era inevitable. Una enorme mayoría apoya a Trump contra pronósticos de las encuestas.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",1,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0453
"Jaime Bayly profetiza éxito electoral de Trump","Anteriormente, el periodista Jaime Bayly había especulado correctamente respecto al resultado favorable de Donald Trump en las elecciones presidenciales de EE.UU., generando interés mediático posteriormente.","correo",2016-11-11,"Jaime Bayly profetiza éxito electoral de Trump. Anteriormente, el periodista Jaime Bayly había especulado correctamente respecto al resultado favorable de Donald Trump en las elecciones presidenciales de EE.UU., generando interés mediático posteriormente.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",1,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0586,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.2203
"Redacción/Fotos: Grupo Epensa Keiko habl fuerte, pero también fue criticada. Para los perdedores...","es para los perdedores,  pero todavía y le llovieron comentarios de todo calibre.  Y en Estados Unidos, otra noticia que fue primera plana a nivel mundial fue la elección del candidato republicano Donald Trump, quien será la Casa Blanca en reemplazo del saliente Barack Obama. Hillary Clinton se qued con la miel en los labios, Una noticia que sin lugar a dudas seguirá dando que hablar.","correo",2016-11-13,"Redacción/Fotos: Grupo Epensa Keiko habl fuerte, pero también fue criticada. Para los perdedores.... es para los perdedores,  pero todavía y le llovieron comentarios de todo calibre.  Y en Estados Unidos, otra noticia que fue primera plana a nivel mundial fue la elección del candidato republicano Donald Trump, quien será la Casa Blanca en reemplazo del saliente Barack Obama. Hillary Clinton se qued con la miel en los labios, Una noticia que sin lugar a dudas seguirá dando que hablar.","-1","Unknown",0.0247,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0918,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0171
"Implementación tecnología electoral universitaria","Facultades académicas incorporan sistema digital avanzado facilitando selección democrática de representantes institucionales mediante plataforma confiable y eficiente.","correo",2016-11-15,"Implementación tecnología electoral universitaria. Facultades académicas incorporan sistema digital avanzado facilitando selección democrática de representantes institucionales mediante plataforma confiable y eficiente.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.224,"-1","Unknown",0.0801,"-1","Unknown",0.0074
"Auditoría fiscaliza acciones judiciales","Inspeccion rigurosa verifica cumplimiento legal en asignaciones presupuestarias gestionadas por órganos jurisdicionales superiores, enfocado en optimización recursos y responsabilidades claras.","correo",2016-11-15,"Auditoría fiscaliza acciones judiciales. Inspeccion rigurosa verifica cumplimiento legal en asignaciones presupuestarias gestionadas por órganos jurisdicionales superiores, enfocado en optimización recursos y responsabilidades claras.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0142,"-1","Unknown",0.0235,"-1","Unknown",0.0094
"ASESORAMIENTO LEGAL PARA INVERSIÓN EN TIENDAS ONLINE","Un artículo informativo ofrece consejos prácticos para aquellos interesados en abrir una tienda online, incluyendo aspectos clave como elegir plataformas adecuadas, entender regulaciones fiscales pertinentes y optimizar estrategias de marketing digital.","correo",2016-11-15,"ASESORAMIENTO LEGAL PARA INVERSIÓN EN TIENDAS ONLINE. Un artículo informativo ofrece consejos prácticos para aquellos interesados en abrir una tienda online, incluyendo aspectos clave como elegir plataformas adecuadas, entender regulaciones fiscales pertinentes y optimizar estrategias de marketing digital.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0447,"-1","Unknown",0.0273,"102","marketing digital, comerciales, comercio, comunicacion integral, empresariales",0.1335
"Elecciones USA: Designaciones clave bajo Trump","Conforme avanza hacia la administración, Donald Trump nomina figuras importantes como Jeff Sessions para Fiscal General y Mike Pompeo para Director de la CIA. Ambos candidatos destacan por compartir visiones conservadoras, particularmente en materia migratoria y seguridad nacional.","correo",2016-11-19,"Elecciones USA: Designaciones clave bajo Trump. Conforme avanza hacia la administración, Donald Trump nomina figuras importantes como Jeff Sessions para Fiscal General y Mike Pompeo para Director de la CIA. Ambos candidatos destacan por compartir visiones conservadoras, particularmente en materia migratoria y seguridad nacional.","100","presidencial donald trump, republicano donald trump, hillary clinton, donald trump muestra, presidencial donald",0.095,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0427,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.0198
"Partidos Cruciales de Champions League","Equipos Buscan Posicionamiento Favorable Ante Últimas Etapas Competitivas: Estrategias delineadas anticipadamente para maximización de resultados positivos.","correo",2016-11-22,"Partidos Cruciales de Champions League. Equipos Buscan Posicionamiento Favorable Ante Últimas Etapas Competitivas: Estrategias delineadas anticipadamente para maximización de resultados positivos.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.1218,"0","copa america, campeonato, plantel, jugar, club",0.2094,"0","seleccion peruana, ricardo gareca, copa america, paolo guerrero, argentina",0.1191
"Correo","Durante la campaña electoral, él había prometido también que denunciaría los acuerdos de Paris sobre calentamiento global. Ahora ya como presidente electo cambió de opinión. Tengo la mente abierta sobre el tema. Esto está mal interpretándola... y , indicó el republicano.  Otros momentos de la entrevista, Trump se distanció de los grupos neonazis que lo apoyaron en campaña.  da a ese grupo», revelando referencias al movimiento autodenominado Alt-right, que renace a la nueva ultra derecha estadounidense.  Trump añadió que sus negocios no pueden generar un conflicto de interés cuando está al frente de la Casa Blanca.La ley está completamente de mi lado, apuntó y confirmó que tiene intención de ceder el control de su compañía a sus hijos.","correo",2016-11-23,"Correo. Durante la campaña electoral, él había prometido también que denunciaría los acuerdos de Paris sobre calentamiento global. Ahora ya como presidente electo cambió de opinión. Tengo la mente abierta sobre el tema. Esto está mal interpretándola... y , indicó el republicano.  Otros momentos de la entrevista, Trump se distanció de los grupos neonazis que lo apoyaron en campaña.  da a ese grupo», revelando referencias al movimiento autodenominado Alt-right, que renace a la nueva ultra derecha estadounidense.  Trump añadió que sus negocios no pueden generar un conflicto de interés cuando está al frente de la Casa Blanca.La ley está completamente de mi lado, apuntó y confirmó que tiene intención de ceder el control de su compañía a sus hijos.","-1","Unknown",0.2193,"57","nominacion presidencial, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump, ventaja",0.0678,"35","presidente electo estados, electo estados unidos, elecciones presidenciales ee, elecciones presidenciales, presidente donald trump",0.032
"Programa Score Potencia Productividad Empresas","Implementado por la Organización Internacional del Trabajo, el Programa Score pretende optimizar procesos productivos en pequeñas y medianas industrias, logrando impactos notables en rentabilidades corporativas.","correo",2016-11-30,"Programa Score Potencia Productividad Empresas. Implementado por la Organización Internacional del Trabajo, el Programa Score pretende optimizar procesos productivos en pequeñas y medianas industrias, logrando impactos notables en rentabilidades corporativas.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",1,"-1","Unknown",0.0297,"-1","Unknown",0.008
"Nuevo Sistema de Gestión de Proyectos","Anuncio de implementación de sistemas modernizados para supervisión efectiva de proyectos de inversión pública, garantizando transparencia y adherencia a cronogramas definidos. Estos ajustes buscan superar obstáculos históricos en gestión de proyectos importantes.","correo",2016-11-30,"Nuevo Sistema de Gestión de Proyectos. Anuncio de implementación de sistemas modernizados para supervisión efectiva de proyectos de inversión pública, garantizando transparencia y adherencia a cronogramas definidos. Estos ajustes buscan superar obstáculos históricos en gestión de proyectos importantes.","24","optimizar recursos, beneficios financieros, inversiones, competitivos, planificacion estrategica",0.0585,"-1","Unknown",0.0174,"-1","Unknown",0.0119
