"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Emergencia Sanitaria Declaratada en Distritos Específicos","Acciones urgentes implementadas para mitigar amenaza ambiental derivada de manejo deficiente de basura sólida. Medidas temporales adoptadas garantizan seguridad y sanidad adecuada en zonas vulnerables.","correo",2014-12-31,"Emergencia Sanitaria Declaratada en Distritos Específicos. Acciones urgentes implementadas para mitigar amenaza ambiental derivada de manejo deficiente de basura sólida. Medidas temporales adoptadas garantizan seguridad y sanidad adecuada en zonas vulnerables.","-1","Unknown",0.0019,"178","sanitarias severas, desborde, nuevo desborde rio, gran cantidad residuos, sistemas alcantarillado",1,"-1","Unknown",0.0158
"PLAGIOS ACUSALES CONTRA CONGRESISTA APRISTA","Elías Rodríguez enfrenta acusaciones de plagiar textos periodísticos para sustentar proyectos legislativos. Esta situación empaña aún más la imagen del Apra luego de problemas similares reportados anteriormente.","correo",2016-08-28,"PLAGIOS ACUSALES CONTRA CONGRESISTA APRISTA. Elías Rodríguez enfrenta acusaciones de plagiar textos periodísticos para sustentar proyectos legislativos. Esta situación empaña aún más la imagen del Apra luego de problemas similares reportados anteriormente.","-1","Unknown",0.0133,"-1","Unknown",0.0041,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0167
"Declara Breña servicio de limpieza en emergencia","Debido a la situación sanitaria en la que se encuentra el distrito de Breña por la basura acumulada en las calles, el Concejo Municipal declara estado de desabasto inminente y solicitan medidas urgentes para solucionarlo. Además, enfrentamientos territoriales continúan intensándose entre alcaldías cercanas respecto a zonas límitrofes.","correo",2015-01-31,"Declara Breña servicio de limpieza en emergencia. Debido a la situación sanitaria en la que se encuentra el distrito de Breña por la basura acumulada en las calles, el Concejo Municipal declara estado de desabasto inminente y solicitan medidas urgentes para solucionarlo. Además, enfrentamientos territoriales continúan intensándose entre alcaldías cercanas respecto a zonas límitrofes.","155","contaminacion urbana, residuos solidos urbanos, contaminacion ambiental, solidos urbanos, problemas ambientales",1,"-1","Unknown",0.1005,"138","residuos solidos urbanos, acumulacion residuos solidos, problemas ambientales, contaminacion urbana, residuos solidos",1
"COMPLUTENSE CONFORMA PLAGIO EN TESIS DOCTORAL DE CSAR ÁCUA","La Universidad Complutense de España virtualmente confirmó irregularidades en la tesis doctoral realizada por Csar ÁCuA debido a problemas de originalidad.","correo",2016-07-30,"COMPLUTENSE CONFORMA PLAGIO EN TESIS DOCTORAL DE CSAR ÁCUA. La Universidad Complutense de España virtualmente confirmó irregularidades en la tesis doctoral realizada por Csar ÁCuA debido a problemas de originalidad.","8","presidente, congreso, politica, ministerio, fuerza",0.1543,"-1","Unknown",0.0153,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",1
"El 71% de distritos no supervisan la contaminación del aire","Una investigación revela que la mayoría de las municipalidades metropolitanas carecen de sistemas eficientes para monitorizar y regular la contaminación atmosférica. Solo algunas áreas cuentan con infraestructura suficiente para abordar este grave problema ambiental.","correo",2016-06-26,"El 71% de distritos no supervisan la contaminación del aire. Una investigación revela que la mayoría de las municipalidades metropolitanas carecen de sistemas eficientes para monitorizar y regular la contaminación atmosférica. Solo algunas áreas cuentan con infraestructura suficiente para abordar este grave problema ambiental.","155","contaminacion urbana, residuos solidos urbanos, contaminacion ambiental, solidos urbanos, problemas ambientales",1,"-1","Unknown",0.0233,"138","residuos solidos urbanos, acumulacion residuos solidos, problemas ambientales, contaminacion urbana, residuos solidos",0.0511
"RESPONDE A CRÍTICAS DE ADVERSA... ","¿YO NO TENGO LA CULPA DE QUE LOS DEMÁS NO TENGAN UNIVERSIDADES, respondió el candidato presidencial de Alianza Para el Progreso (APP), César Acuña Peralta, a la prensa del Cusco tras ser consultado sobre las críticas de sus adversarios, quienes mencionaron que utilizó datos de su propiedad con fines proselitistas. NO CREÉ UNA UNIVERSIDAD HACE 35 AÑOS PARA SER PRESIDENTE», expresó al negar que utilize las sedes de su propiedad para favorecer su candidatura presidencial. Además, destacó que crearía universidades para facilitar acceso educativo a jóvenes a bajo costo. También comentó sobre la participación política mediante partidos políticos versus movimientos regionales, enfatizando que toda participación debiese canalizarse a través de estructuras formales.","correo",2015-12-28,"RESPONDE A CRÍTICAS DE ADVERSA... . ¿YO NO TENGO LA CULPA DE QUE LOS DEMÁS NO TENGAN UNIVERSIDADES, respondió el candidato presidencial de Alianza Para el Progreso (APP), César Acuña Peralta, a la prensa del Cusco tras ser consultado sobre las críticas de sus adversarios, quienes mencionaron que utilizó datos de su propiedad con fines proselitistas. NO CREÉ UNA UNIVERSIDAD HACE 35 AÑOS PARA SER PRESIDENTE», expresó al negar que utilize las sedes de su propiedad para favorecer su candidatura presidencial. Además, destacó que crearía universidades para facilitar acceso educativo a jóvenes a bajo costo. También comentó sobre la participación política mediante partidos políticos versus movimientos regionales, enfatizando que toda participación debiese canalizarse a través de estructuras formales.","-1","Unknown",0.01,"-1","Unknown",0.0116,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0122
"PLAGIOS Y MENTIRAS","En el año 201X, el viejo Jorge Sarmón postuló a la alcaldía de San Isidro. Contaba --según las encuestass de aquellas épocas-- con el 44 % de las preferencias y era el favorito par ganar las elecciones. Lo perdió debido a una serie de factores, como la coalición que forrmamos juntoa Max Gorritz y el Dr. Cantellai, y a que Sarmon mintió descaradamente y fue puesto al descubiertoen plena campana. Durante años, Sarmon se arrogó el título de Doctor y decía ser abogado y Bachiller de la Pontífica Universidd Católica del Perú. Graciás a la denuncia interpuesta, y después de hechas las pesquisas, el JNE confirmó que Sarmon había presentado información falsa refiriéndose a sus credenciales académicas, pero no lo retiro de la competencia, limitándose a enviar las pruebas de sus mentiras a la Junta de Fiscales. Puesto al descubierto, Sarmon dijo que se trató de un erro material en su declaración jurada, pero miles de documentos existían (que luego intentó eliminar de internet) que demostraban que había mentido sistemáticamente durante los últimos veinte cinco años acerca de su falsa condición de abogado. Habiendo incluso logrado ocupar el cargo de Decano de una facultad de la UPCH, asegurándose por todas partes --incluidos libros editados por la misma universidad-- que era abogado y bachiller de la PUCP. Ha pasado el tiemo y uno de los más cercanos colaboradores de Carlos Água --ahora involucrado en una grave denuncia sobre plagio-- es el propio Sarmon. Jamás se disculpó con la ciudadania ni admitió que había engañado a muchísima gente por tantos anos. Simplemente se hizo el loco y jamás enfrentó públicamente la situación. Perdi no sólo las elecciones sino también el honor y el buen nombre por haber afirmado ser alguien que no era. Ni siquiera se le castigo conforme a la severidad de la Ley, pero la ciudadanía tomó justicia con sus votos.","correo",2016-01-28,"PLAGIOS Y MENTIRAS. En el año 201X, el viejo Jorge Sarmón postuló a la alcaldía de San Isidro. Contaba --según las encuestass de aquellas épocas-- con el 44 % de las preferencias y era el favorito par ganar las elecciones. Lo perdió debido a una serie de factores, como la coalición que forrmamos juntoa Max Gorritz y el Dr. Cantellai, y a que Sarmon mintió descaradamente y fue puesto al descubiertoen plena campana. Durante años, Sarmon se arrogó el título de Doctor y decía ser abogado y Bachiller de la Pontífica Universidd Católica del Perú. Graciás a la denuncia interpuesta, y después de hechas las pesquisas, el JNE confirmó que Sarmon había presentado información falsa refiriéndose a sus credenciales académicas, pero no lo retiro de la competencia, limitándose a enviar las pruebas de sus mentiras a la Junta de Fiscales. Puesto al descubierto, Sarmon dijo que se trató de un erro material en su declaración jurada, pero miles de documentos existían (que luego intentó eliminar de internet) que demostraban que había mentido sistemáticamente durante los últimos veinte cinco años acerca de su falsa condición de abogado. Habiendo incluso logrado ocupar el cargo de Decano de una facultad de la UPCH, asegurándose por todas partes --incluidos libros editados por la misma universidad-- que era abogado y bachiller de la PUCP. Ha pasado el tiemo y uno de los más cercanos colaboradores de Carlos Água --ahora involucrado en una grave denuncia sobre plagio-- es el propio Sarmon. Jamás se disculpó con la ciudadania ni admitió que había engañado a muchísima gente por tantos anos. Simplemente se hizo el loco y jamás enfrentó públicamente la situación. Perdi no sólo las elecciones sino también el honor y el buen nombre por haber afirmado ser alguien que no era. Ni siquiera se le castigo conforme a la severidad de la Ley, pero la ciudadanía tomó justicia con sus votos.","-1","Unknown",0.0344,"-1","Unknown",0.0134,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0456
"RODRÍGUEZ MACKAY OTRA VEZ ENRIQUE PÉÑA NIETO","<setiembre del año pasado, cuando caminaba por el zocalo en México D.F., coincidiendo con el primer año de no hallarse ningún rastro de los 43 estudiantes desaparecidos en el estado de Guerrero, al sur de la capital, la gente que pudo abordar, para indagar sobre la situación del país, corría y despreciaba mencionándolo en actitud burlesca como Enrique Peña Nieto, en una clara manifestación de rechazo por considerarlo engañador constantemente en este asunto conocido como el caso de Ayotzinapa, que sigue conmoviendo a la opinión pública azteca. Peña Nieto ahora enfrenta otra falsedad que acabará elevándolo más alto aún dentro de su propia residencia, pues habría copiado partes de su tesis El presidencialismo mexicano y Álvarez Ordóñez, obteniendo así su título universitario en derecho en la Universidad Panamericana. Esta información añade peso a su deteriorada reputación política, donde su popularidad apenas roza el 23%. Además, está sumergido en noticias adversas que amenazan con precipitar su caída inevitable.","correo",2016-08-24,"RODRÍGUEZ MACKAY OTRA VEZ ENRIQUE PÉÑA NIETO. <setiembre del año pasado, cuando caminaba por el zocalo en México D.F., coincidiendo con el primer año de no hallarse ningún rastro de los 43 estudiantes desaparecidos en el estado de Guerrero, al sur de la capital, la gente que pudo abordar, para indagar sobre la situación del país, corría y despreciaba mencionándolo en actitud burlesca como Enrique Peña Nieto, en una clara manifestación de rechazo por considerarlo engañador constantemente en este asunto conocido como el caso de Ayotzinapa, que sigue conmoviendo a la opinión pública azteca. Peña Nieto ahora enfrenta otra falsedad que acabará elevándolo más alto aún dentro de su propia residencia, pues habría copiado partes de su tesis El presidencialismo mexicano y Álvarez Ordóñez, obteniendo así su título universitario en derecho en la Universidad Panamericana. Esta información añade peso a su deteriorada reputación política, donde su popularidad apenas roza el 23%. Además, está sumergido en noticias adversas que amenazan con precipitar su caída inevitable.","-1","Unknown",7e-04,"-1","Unknown",0.002,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0093
"Correa critica a Acuña por plagio","El candidato de APP tiene una trayectoria política tan amplia como las denuncias que enfrenta. Pablo Correa destaca cómo las controversias políticas rodean a Acuña, incluida una investigación judicial relacionada con documentos universitarios alterados.","correo",2016-02-23,"Correa critica a Acuña por plagio. El candidato de APP tiene una trayectoria política tan amplia como las denuncias que enfrenta. Pablo Correa destaca cómo las controversias políticas rodean a Acuña, incluida una investigación judicial relacionada con documentos universitarios alterados.","-1","Unknown",0.0043,"-1","Unknown",0.0184,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0794
"Texto similar detectado en varios documentos","Un nuevo texto que figura en el plan de gobierno del candidato presidencial Cesar Acuña también contiene párrafos similares al Plan Bicentenario preparado por el Consejo Nacional de Planeamiento Estratégico (CNPE) en febrero del año 2011, durante la administración del entonces mandatario Alan García. Según el sitio web Altavoz, estas coincidencias se observan principalmente bajo el título relacionado al ambiente limpio y desarrollo sustentable. ","correo",2016-01-25,"Texto similar detectado en varios documentos. Un nuevo texto que figura en el plan de gobierno del candidato presidencial Cesar Acuña también contiene párrafos similares al Plan Bicentenario preparado por el Consejo Nacional de Planeamiento Estratégico (CNPE) en febrero del año 2011, durante la administración del entonces mandatario Alan García. Según el sitio web Altavoz, estas coincidencias se observan principalmente bajo el título relacionado al ambiente limpio y desarrollo sustentable.","-1","Unknown",0.0081,"-1","Unknown",0.005,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.1102
"Alerta Verde 20 regiones por Zika","Vallejo 55 enfrenta hoy situación crítica según reportaje.","correo",2016-02-03,"Alerta Verde 20 regiones por Zika. Vallejo 55 enfrenta hoy situación crítica según reportaje.","-1","Unknown",0.026,"178","sanitarias severas, desborde, nuevo desborde rio, gran cantidad residuos, sistemas alcantarillado",1,"34","casos zika, alerta epidemiologica, alerta sanitaria, casos dengue, dengue piura",0.1942
"Turismo Masivo Durante Semana Santa Impacta Ayacucho","Incremento considerable en número de visitantes causa sobrepoblación temporal en terminales terrestres regionales, reflejando alta actividad turística asociada a festividades cristianas.","correo",2016-03-25,"Turismo Masivo Durante Semana Santa Impacta Ayacucho. Incremento considerable en número de visitantes causa sobrepoblación temporal en terminales terrestres regionales, reflejando alta actividad turística asociada a festividades cristianas.","-1","Unknown",0.0111,"178","sanitarias severas, desborde, nuevo desborde rio, gran cantidad residuos, sistemas alcantarillado",1,"67","millones turistas, comercio exterior turismo, turistas internacionales, movimiento turistico, turismo internacional",0.022
"Denuncia señala que 29% del trabajo es copia","Investigación pone en entredicho la hoja de vida que en su momento presentó el actual Presidente mexicano, Enrique Peña Nieto, según revela Correo/Agenicas.","correo",2016-08-23,"Denuncia señala que 29% del trabajo es copia. Investigación pone en entredicho la hoja de vida que en su momento presentó el actual Presidente mexicano, Enrique Peña Nieto, según revela Correo/Agenicas.","-1","Unknown",0.019,"-1","Unknown",0.0108,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",1
"Plagiado legislativo provoca controversia académica","José Élias Alvarado presenta normativa educativa basándose erradamente en contenido digital público, provocando repudios éticos y pedagógicos significativos.","correo",2015-04-22,"Plagiado legislativo provoca controversia académica. José Élias Alvarado presenta normativa educativa basándose erradamente en contenido digital público, provocando repudios éticos y pedagógicos significativos.","-1","Unknown",0.0159,"-1","Unknown",0.0041,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.2053
"Correo encuentra copia de fragmentos de una tesis doctoral de la Universidad de Barcelona. También hay trabajos académicos de la San Marcos","Hoy en día, uno pensaría que... hue se difundieron para sustentar la presunta co-misión de un plagio en su tesis doctoral no inmutaron al líder de Alianza Para el Progreso (APP), Carlos Acosta, quien en su defensa aseguró que los supuestos párrafos fueron transcritos sin cita alguna y sí figuraban en las referencias bibliográficas.  Local curioso es que este argumento podría ser fácilmente refutable revisando el documento de investigación que Acosta presentó en la Universidad Politécnica de Madrid para obtener el doctorado. Diario hizo los cotejos y certificó que, al menos, nueve autores no aparecen dentro de la bibliografía, aunque los textos de sus trabajos fueran utilizados en varias páginas de la tesís sin citas u entrecomillas.","correo",2016-01-29,"Correo encuentra copia de fragmentos de una tesis doctoral de la Universidad de Barcelona. También hay trabajos académicos de la San Marcos. Hoy en día, uno pensaría que... hue se difundieron para sustentar la presunta co-misión de un plagio en su tesis doctoral no inmutaron al líder de Alianza Para el Progreso (APP), Carlos Acosta, quien en su defensa aseguró que los supuestos párrafos fueron transcritos sin cita alguna y sí figuraban en las referencias bibliográficas.  Local curioso es que este argumento podría ser fácilmente refutable revisando el documento de investigación que Acosta presentó en la Universidad Politécnica de Madrid para obtener el doctorado. Diario hizo los cotejos y certificó que, al menos, nueve autores no aparecen dentro de la bibliografía, aunque los textos de sus trabajos fueran utilizados en varias páginas de la tesís sin citas u entrecomillas.","-1","Unknown",0.0114,"-1","Unknown",0.011,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",1
"Junto a Otros Tres Distritos de Lima","La gran cantidad de desperdicios observada en las calles de Comas provocó que el Ministerio de Salud declaren a ese sector en estado de alerta sanitaria por treinta días. Este paso tiene como finalidad mitigar riesgos asociados a enfermedades derivadas de la exposición prolongada a materia orgánica en descomposición.","correo",2014-12-13,"Junto a Otros Tres Distritos de Lima. La gran cantidad de desperdicios observada en las calles de Comas provocó que el Ministerio de Salud declaren a ese sector en estado de alerta sanitaria por treinta días. Este paso tiene como finalidad mitigar riesgos asociados a enfermedades derivadas de la exposición prolongada a materia orgánica en descomposición.","155","contaminacion urbana, residuos solidos urbanos, contaminacion ambiental, solidos urbanos, problemas ambientales",0.1382,"-1","Unknown",0.0286,"-1","Unknown",0.0474
"Contigo","Aborda el reconocimiento público realizado por el candidato presidencial César Acuña sobre contratar a Lorena Cecilia Tarva, hija del actual presidente del Jurado Nacional de Elecciones, Francisco Tavares. Detalla las circunstancias detrás de tal empleo y aclara las intenciones originales de Acuña respecto a su carrera política.","correo",2015-12-21,"Contigo. Aborda el reconocimiento público realizado por el candidato presidencial César Acuña sobre contratar a Lorena Cecilia Tarva, hija del actual presidente del Jurado Nacional de Elecciones, Francisco Tavares. Detalla las circunstancias detrás de tal empleo y aclara las intenciones originales de Acuña respecto a su carrera política.","-1","Unknown",0.0229,"-1","Unknown",0.0216,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0051
"Incidentes urbanísticos reportados","Análisis de situaciones problemáticas derivadas de fallas estructurales en sistemas de saneamiento básico.","correo",2015-10-13,"Incidentes urbanísticos reportados. Análisis de situaciones problemáticas derivadas de fallas estructurales en sistemas de saneamiento básico.","119","desarrollos urbanisticos, planificacion urbana, desarrollo urbano, infraestructuras urbanas, urbanisticas",0.1332,"178","sanitarias severas, desborde, nuevo desborde rio, gran cantidad residuos, sistemas alcantarillado",1,"138","residuos solidos urbanos, acumulacion residuos solidos, problemas ambientales, contaminacion urbana, residuos solidos",1
"CSAR ACUA OTORG POSICIONES PRIVILEGIADAS A SUS RELACIONADOS DIRECTOS","Su hermano, Virgilio Acua, sera la cabeza en Lambayeque, mientras que su otro bastardo tiene el primer cupo al Parlamento Andino.  Mary Acua Peralta también pretendía llevar el número 1 en la carrera electoral. Sin embargo, no fue incluida entre los seis lambayecanos que ya están en la contienda.","correo",2016-01-22,"CSAR ACUA OTORG POSICIONES PRIVILEGIADAS A SUS RELACIONADOS DIRECTOS. Su hermano, Virgilio Acua, sera la cabeza en Lambayeque, mientras que su otro bastardo tiene el primer cupo al Parlamento Andino.  Mary Acua Peralta también pretendía llevar el número 1 en la carrera electoral. Sin embargo, no fue incluida entre los seis lambayecanos que ya están en la contienda.","128","partido popular cristiano, presidente partido, partido popular, partido nacionalista, popular cristiano ppc",0.1028,"19","partido aprista, peruanos cambio, elecciones regionales, bancada, electoral especial lima",0.2622,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0054
"Problema persistente en la gestión de residuos sólidos urbanos","Conforme a datos presentados por IPSOS, existe una notable carencia de conciencia pública sobre el destino final de los desperdicios municipales. Solo un pequeño número de instalaciones cumplen funciones apropiadamente reguladas, exacerbando problemas de acumulación y contaminación urbana.","correo",2015-11-11,"Problema persistente en la gestión de residuos sólidos urbanos. Conforme a datos presentados por IPSOS, existe una notable carencia de conciencia pública sobre el destino final de los desperdicios municipales. Solo un pequeño número de instalaciones cumplen funciones apropiadamente reguladas, exacerbando problemas de acumulación y contaminación urbana.","155","contaminacion urbana, residuos solidos urbanos, contaminacion ambiental, solidos urbanos, problemas ambientales",1,"-1","Unknown",0.0549,"138","residuos solidos urbanos, acumulacion residuos solidos, problemas ambientales, contaminacion urbana, residuos solidos",0.0838
"Strategie von Acua beruht auf Einhaltung einer Kopie des Buches von Otoniel","Es ist nicht ein Fall von Plagiat, sagte er ausdrücklich und betonte seine Argumentation darauf zu stützen, dass lediglich eine kopie vom Werk gemacht wurde. Er kam zum Schluss, indem er feststellte, dass dies keine Straftat darstellen würde.","correo",2016-02-18,"Strategie von Acua beruht auf Einhaltung einer Kopie des Buches von Otoniel. Es ist nicht ein Fall von Plagiat, sagte er ausdrücklich und betonte seine Argumentation darauf zu stützen, dass lediglich eine kopie vom Werk gemacht wurde. Er kam zum Schluss, indem er feststellte, dass dies keine Straftat darstellen würde.","-1","Unknown",0.0198,"143","von wedemeyer, andreas von wedemeyer, kein, richter, zu",1,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0225
"Plagiario político podría enfrentar juicio","Csar Acua está involucrado en controversia por copiado literario. Argumentos legales giran en torno a posibilidad de prescripción del delito. Contexto sugiere análisis exhaustivo de conductas anteriores similares.","correo",2016-07-22,"Plagiario político podría enfrentar juicio. Csar Acua está involucrado en controversia por copiado literario. Argumentos legales giran en torno a posibilidad de prescripción del delito. Contexto sugiere análisis exhaustivo de conductas anteriores similares.","-1","Unknown",0.005,"-1","Unknown",0.0328,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0386
"Decisión crucial sobre Caso Acua","En medio de gran expectativa, un juez decidirá hoy si abre instrucción contra Csar Acua Peralta, líder de Alianza para el Progreso, por el delito contra derechos intelectuales en la modalidad de plagio, atribuyéndose la autoría del libro del profesor Otoniel Alvarado. Fiscal pide que Acua pague S/50 mil como caución y se le imponga comparecencia restrictiva.","correo",2016-07-22,"Decisión crucial sobre Caso Acua. En medio de gran expectativa, un juez decidirá hoy si abre instrucción contra Csar Acua Peralta, líder de Alianza para el Progreso, por el delito contra derechos intelectuales en la modalidad de plagio, atribuyéndose la autoría del libro del profesor Otoniel Alvarado. Fiscal pide que Acua pague S/50 mil como caución y se le imponga comparecencia restrictiva.","-1","Unknown",0.0453,"-1","Unknown",0.0709,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0611
"MINIPASTRIES DISTRIBUTED BY FOOTBALL TEAM AT POVERTY STRICKEN AREA","Around 200 miniature pastries featuring images of Congressman Richard Acua Nez were distributed among residents of El Milagro neighborhood located in Chiclayo city center. These items were handed out by members of the football team belonging to the Cesar Vallejo Educational Institution (UCV), wherein the politician serves as Vice-President. Despite assertions denying any political motives linked to this act, reports suggest requests made directly to the sports teams led to donations intended for community outreach initiatives rather than explicit campaign promotions.","correo",2015-12-18,"MINIPASTRIES DISTRIBUTED BY FOOTBALL TEAM AT POVERTY STRICKEN AREA. Around 200 miniature pastries featuring images of Congressman Richard Acua Nez were distributed among residents of El Milagro neighborhood located in Chiclayo city center. These items were handed out by members of the football team belonging to the Cesar Vallejo Educational Institution (UCV), wherein the politician serves as Vice-President. Despite assertions denying any political motives linked to this act, reports suggest requests made directly to the sports teams led to donations intended for community outreach initiatives rather than explicit campaign promotions.","-1","Unknown",5e-04,"1","concerning, towards, government, first, ministry",1,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.008
"CASE AGAINST CESAR ACAOA CONTINUOUSLY DENOUNCED","The intention behind giving out mini-pastries was purely charitable, says Cesar Acua amidst criticism about alleged vote-buying practices where money exchanged hands for votes back in 2013. An investigation confirmed suspicions around subsidy-for-votes transactions. During elections held in January 2016, legislative measures were proposed to prevent further exploitation of academic institution finances towards funding parties and costly campaigns. Furthermore, similar issues arise with other politicians utilizing institutional platforms for self-promotion, notably highlighted in cases surrounding figures like Jose Luna whose publications prominently feature his achievements despite questionable financial backing sources.","correo",2015-12-18,"CASE AGAINST CESAR ACAOA CONTINUOUSLY DENOUNCED. The intention behind giving out mini-pastries was purely charitable, says Cesar Acua amidst criticism about alleged vote-buying practices where money exchanged hands for votes back in 2013. An investigation confirmed suspicions around subsidy-for-votes transactions. During elections held in January 2016, legislative measures were proposed to prevent further exploitation of academic institution finances towards funding parties and costly campaigns. Furthermore, similar issues arise with other politicians utilizing institutional platforms for self-promotion, notably highlighted in cases surrounding figures like Jose Luna whose publications prominently feature his achievements despite questionable financial backing sources.","-1","Unknown",0.0191,"1","concerning, towards, government, first, ministry",0.3315,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0107
"Defensoría del Pueblo revela cantidad alarmante de pasivos ambientales en Lima","Informa que existe un total de 6500 pasivos ambientales en el Perú, siendo 613 específicos de Lima. Estos ocurren cuando actividades industriales abandonan sitios contaminándose sin remediar daños, afectando así la salud pública y naturaleza. Actualmente, el Poder Judicial está revisando medidas legales pertinentes ante estas violaciones.","correo",2015-07-14,"Defensoría del Pueblo revela cantidad alarmante de pasivos ambientales en Lima. Informa que existe un total de 6500 pasivos ambientales en el Perú, siendo 613 específicos de Lima. Estos ocurren cuando actividades industriales abandonan sitios contaminándose sin remediar daños, afectando así la salud pública y naturaleza. Actualmente, el Poder Judicial está revisando medidas legales pertinentes ante estas violaciones.","-1","Unknown",0.0559,"-1","Unknown",0.0298,"138","residuos solidos urbanos, acumulacion residuos solidos, problemas ambientales, contaminacion urbana, residuos solidos",0.0703
"Correa/Eleccioness 2016 Para Urrestí, dinero de Acua es oscuro","El candidato presidencial del nacionalismo, Daniel Urresti, dejínteres entrever que los ingresos que percibe Ángulo Acua (APP) pertenecerían a negocios ilícitos. En ese sentido, puso en duda que ese dinero provenga del consorcio de universidades que posee el exalcalde de Trujillo. A Acua (parece) que le cae la plata del cielo. En esas universidades, ela mitad (de estudiantes) está becada.","correo",2016-01-20,"Correa/Eleccioness 2016 Para Urrestí, dinero de Acua es oscuro. El candidato presidencial del nacionalismo, Daniel Urresti, dejínteres entrever que los ingresos que percibe Ángulo Acua (APP) pertenecerían a negocios ilícitos. En ese sentido, puso en duda que ese dinero provenga del consorcio de universidades que posee el exalcalde de Trujillo. A Acua (parece) que le cae la plata del cielo. En esas universidades, ela mitad (de estudiantes) está becada.","-1","Unknown",0.023,"-1","Unknown",0.0322,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0092
"Problemas ambientales en Abancay","Exalcalde Luis Arturo Rojas enfrentará juicio por negligencia medioambiental respecto a instalaciones de disposición incorrecta de residuos sólidos urbanos.","correo",2016-06-20,"Problemas ambientales en Abancay. Exalcalde Luis Arturo Rojas enfrentará juicio por negligencia medioambiental respecto a instalaciones de disposición incorrecta de residuos sólidos urbanos.","155","contaminacion urbana, residuos solidos urbanos, contaminacion ambiental, solidos urbanos, problemas ambientales",0.0968,"-1","Unknown",0.027,"-1","Unknown",0.0079
"Distritos en Emergencia Sanitaria","Por un lapso de 30 días, la Dirección General de Salud Ambiental (Digesa) del Ministerio de Salud (Minsa) dictará en estado de emergencia sanitaria a los distritos de San Juan debido a la acumulación de basuras.","correo",2015-01-22,"Distritos en Emergencia Sanitaria. Por un lapso de 30 días, la Dirección General de Salud Ambiental (Digesa) del Ministerio de Salud (Minsa) dictará en estado de emergencia sanitaria a los distritos de San Juan debido a la acumulación de basuras.","-1","Unknown",0.0038,"178","sanitarias severas, desborde, nuevo desborde rio, gran cantidad residuos, sistemas alcantarillado",1,"-1","Unknown",0.0213
"Denunciado Csar Acuna por supuestos plagios y donativos ilícitos durante campaña electoral","No sólo se le han comprobado plagios y la apropiación indebida de un libro ajeno, sino además cómo repartía dinero en efectivo por las calles en plena campaña, algo que podría conducirlo a ser excluido del proceso si se aplica una normativa emitida en febrero último. Ahora está bajo investigación de la Oficina Nacional de Procesos Electorales (Onpe) por este nuevo escándalo.","correo",2016-02-16,"Denunciado Csar Acuna por supuestos plagios y donativos ilícitos durante campaña electoral. No sólo se le han comprobado plagios y la apropiación indebida de un libro ajeno, sino además cómo repartía dinero en efectivo por las calles en plena campaña, algo que podría conducirlo a ser excluido del proceso si se aplica una normativa emitida en febrero último. Ahora está bajo investigación de la Oficina Nacional de Procesos Electorales (Onpe) por este nuevo escándalo.","-1","Unknown",0.0202,"-1","Unknown",0.0242,"64","acusaciones plagio, cesar acuna peralta, presidencial alianza progreso, cesar acuna, acuna peralta",0.0095
